discrete continuous discrete
1:2 21.398310160403696 3
1:2 20.784523567958413 3
1:2 31.612742542867267 3
1:2 15.668042455629834 3
1:2 16.45396794499471 3
1:3 43.030286899588496 2
1:2 7.865639079891871 2
1:2 27.636446597926167 3
1:2 19.532598890263845 3
1:2 23.151920616346047 3
1:2 29.30610137754769 3
1:2 23.606193019879562 3
1:2 18.404144333749944 3
1:2 24.893769252640055 3
1:2 25.450340408831778 3
1:2 5.5051934512147245 3
1:2 20.436008943070462 2
1:2 20.103899567307796 3
1:3 31.061200389312607 2
2:3 10.258637150072193 2
2:3 16.75526148841081 2
2:3 11.386748503966658 2
2:4 24.513277251834822 2
2:4 29.569157013951994 2
2:4 19.834242174662815 1
2:4 25.997597692115455 2
2:4 15.331605882771349 2
2:3 3.9165223930477 2
3:3 14.336651179859544 1
2:3 10.264311625716141 2
2:3 16.76327447362562 2
3:3 19.317920549578485 1
3:4 3.5958566342405733 1
3:3 9.807685220040606 1
3:4 6.809710632875086 1
4:4 12.873541447502369 1
4:4 14.809289862064434 1
4:4 13.831277913317884 3
4:4 18.128230938175747 3
3:4 6.471146709525369 1
2:4 23.006959405472543 1
2:3 12.418638375449468 2
2:4 20.255420620615027 2
2:4 24.24540887903247 2
3:4 4.072988186955275 1
2:4 17.642416883373627 2
2:4 20.057411480007698 2
2:3 18.997087328434983 2
3:3 14.221893002792571 1
3:3 22.73894112855652 1
3:4 4.863348217380166 1
3:4 5.640044313502358 1
4:4 15.911175064566368 1
4:4 11.492920601244446 1
4:4 16.486198999918102 1
3:4 39.401016885566264 1
3:3 18.573463110804692 1
3:3 14.537661640508665 1
2:3 19.97562183178242 2
2:3 13.920697315429404 2
2:3 9.092315392304169 2
3:3 16.64579132811712 1
2:3 13.704691033301422 2
3:3 19.705811672023692 1
3:3 22.293710698550015 1
3:2 46.575105447677906 3
3:1 5.246500468202102 4
3:2 40.79998479817887 4
4:2 6.15829375730968 4
3:2 33.09911940484302 4
3:2 32.86822772516349 4
4:2 4.4047479699665635 2
4:2 5.027416537497279 4
4:2 25.26053173347908 4
4:2 3.297447299175296 2
4:1 15.354320676144765 4
4:1 18.062612477779744 4
4:1 15.64697107871863 4
3:1 5.4083150447216735 4
4:1 13.511977783110412 4
4:1 18.58676224226714 4
4:1 18.546592883284436 4
4:1 17.610235605975287 3
4:1 10.6842971182265 4
4:1 17.876505245675652 4
4:2 5.817666024808599 4
4:1 17.242868070901586 4
4:1 13.582877424592382 4
4:1 11.273782324871423 4
3:1 5.686418538375219 4
4:1 17.3774820446996 4
4:2 7.533019040525201 4
.
4:2 4.335139412221459 4
3:2 42.620240791811334 4
4:2 3.4978133200171686 4
4:1 14.531092645335182 4
3:1 4.358303287696416 1
4:1 18.641891527813556 4
3:1 16.510322954401932 4
3:2 38.81782009874701 1
3:2 20.329430717288446 4
3:3 19.876494805057803 1
3:3 21.555895007760984 1
3:4 5.098706821744772 1
3:3 24.73267973055369 1
3:4 5.386145185919297 1
3:3 24.744680438152464 1
3:3 5.309882880165122 1
3:2 27.751529330309896 4
3:1 5.4420051423868125 3
3:2 44.748352876355014 4
4:2 4.292618241875381 4
3:2 26.77115012320287 4
3:3 21.7590986847366 1
3:4 5.5567924402022415 1
4:4 20.825355922786734 1
4:4 16.306405171063325 1
4:4 13.76655622298023 1
4:4 16.094676515244196 1
4:4 17.2565425177727 1
4:4 10.323008372417497 1
3:4 3.84024577205398 1
3:4 3.0998084185799595 1
4:4 16.536795696731282 1
3:4 6.598898316384186 1
4:4 14.631546852241344 1
4:4 13.51362166601166 1
4:4 18.366178511927302 4
4:4 17.521807584044492 4
4:4 13.923431352715767 1
4:4 15.076731972137008 1
4:4 14.954257176030477 1
4:4 13.274378682375605 1
4:4 34.089940674800594 1
4:4 17.400031812716705 1
4:4 65.22150062942877 1
4:4 13.493750946059617 1
4:4 14.832441726785767 1
4:4 16.12045604041124 1
3:4 4.3144654545860694 1
3:4 37.01439902296817 1
3:4 6.113543846932247 1
3:4 5.99520317513486 1
4:4 11.250305893115426 1
4:4 10.752040549070397 1
3:4 4.998152855350526 2
4:4 18.251366399578444 1
3:4 6.571388505740032 1
2:4 21.341070519319498 2
3:4 4.263955081444686 1
3:4 4.14323227891572 1
3:3 22.82124428035746 1
3:4 3.927010573371912 1
4:4 18.22884941273712 1
4:4 14.378617125047565 1
4:4 19.47330978639556 1
4:4 17.88627792780697 1
4:4 14.557595595970104 1
4:4 16.324950473684613 1
3:4 5.045063004489111 1
4:4 17.924426753252256 1
4:4 19.345656178482255 1
3:4 3.5965718970678218 1
3:3 16.786791370930985 1
2:3 14.362931740054126 2
1:3 33.66303980551603 4
1:3 34.200428737503636 2
1:3 44.52207062231538 2
1:3 24.47686902618825 2
2:3 14.25718218591922 1
3:3 12.527881524066219 1
3:2 31.19616513339383 4
3:2 33.426885297374 4
4:2 5.286292381514872 4
4:1 13.597150279808645 4
4:1 13.723150904551275 4
4:1 11.52757170814895 4
3:1 4.828270738308001 1
4:1 12.233117404488974 4
4:2 5.0157185888324065 4
4:2 2.4116903722150456 4
4:1 17.275877315469735 2
4:1 7.821709389696462 4
4:1 16.53038524454354 4
3:1 3.6619966090794156 4
2:1 36.368349634136536 3
2:1 32.43279456451474 3
2:1 26.458049969164136 3
2:1 22.897713707523366 3
2:1 30.170076248187435 3
2:1 41.324248766370516 3
3:1 5.4024645513013585 4
3:2 34.44767931295282 3
3:1 5.186876086819057 4
4:1 13.233164948288627 4
4:2 3.484438250223607 3
3:2 41.50930828049853 4
3:3 38.632951556572976 1
2:3 12.405167418893598 2
2:4 14.158247719717453 2
2:4 19.907718597822498 3
2:4 16.074330770508737 2
2:4 19.93134582717712 2
2:4 37.56303029468341 2
2:4 21.637066494357676 2
2:4 24.694878716087505 2
2:4 16.529670446226127 2
2:4 24.706267356876978 2
3:4 4.83779880573232 1
3:3 29.019537461179873 1
3:4 4.993655533183796 1
4:4 15.975475834177018 1
4:4 15.268785566027722 1
4:4 18.378436422099714 1
4:4 15.248796474505001 1
4:4 12.188333006128765 1
4:4 16.37550050971025 1
4:4 11.755195791392008 1
4:4 16.722365065304892 1
3:4 4.33274199505436 1
3:4 4.327923640238768 1
4:4 16.804857055525208 1
4:4 9.413199900710103 3
4:4 19.289968124330056 1
4:4 29.862407199361854 1
4:4 14.320270078969278 1
3:4 17.599614569146034 1
3:4 4.734047937059948 1
3:4 4.506490166388886 1
3:3 37.75563878396496 1
3:3 25.16398718015687 3
2:3 21.227844871422306 3
1:3 24.78363954503765 2
1:3 24.273294258203116 2
1:3 37.5336700102645 2
2:3 10.219659018398158 2
1:3 35.049236086419214 2
1:3 35.49924843073666 2
1:2 13.236685735550296 3
1:2 23.457786957128913 3
1:2 20.702858212868836 3
1:2 12.072524944766528 4
1:3 46.269910522371525 2
1:3 23.330996775817834 2
1:2 25.5550306857979 3
1:2 20.058986378149342 3
1:2 9.686854882590106 3
1:2 19.490906039617286 2
1:2 15.657560443218383 3
1:3 30.810394681196705 2
2:3 20.608305960004543 2
1:3 34.20563766907781 2
1:3 28.387631959919386 2
1:2 22.80663964863765 3
1:3 35.258959360912144 2
1:2 26.88359037306022 3
1:2 7.715204342290857 3
1:2 20.907863257549856 3
1:2 19.371791974426177 3
1:2 20.831842770824256 4
1:2 15.162332667827105 3
1:2 21.501832498702043 3
1:2 16.555433073647627 3
1:2 24.510389070214895 3
1:3 30.42153201034309 2
1:2 20.690830865565136 3
1:2 23.037483811939026 3
1:2 17.926040321825297 3
1:2 11.19029288144445 3
1:2 19.60535432805899 3
1:2 25.088952833966285 3
1:2 20.072016957963594 3
1:2 20.53810535502491 3
1:2 41.71125330879875 1
1:2 18.455474840079585 3
1:2 19.06807604357433 3
1:3 36.39633303040089 2
1:3 39.199579247111224 2
1:3 28.108042726056453 2
1:3 31.213802508688865 2
2:3 15.412732272443206 3
3:3 21.685092171580713 1
3:2 37.881286035662164 4
3:3 21.644752086914625 1
3:3 17.733323248747087 1
3:2 31.65650058480269 4
4:2 4.8647964137810185 4
4:2 6.543229794231274 4
3:2 45.4570106368553 4
4:2 6.038245825339133 4
3:2 51.98588182589223 2
3:3 13.942158734096584 1
.
3:4 4.1395181285708045 1
3:4 20.573801752251615 1
2:4 16.800306954782467 1
2:3 13.766953420397659 2
1:3 24.71967633251377 2
1:2 22.28600203470298 3
1:2 19.64129868203659 3
1:3 46.95923472744052 2
1:3 44.05881370460945 2
1:2 20.941746122757625 3
1:2 25.547368248666498 1
1:2 21.010886624702355 2
1:2 24.176560481309878 3
1:2 20.76866235123124 3
1:2 18.67272045384029 3
1:3 40.318613775418676 2
1:3 29.40436700852268 2
1:2 23.353036637364728 3
1:2 19.24822016972613 1
1:2 20.86508438434159 3
1:2 26.292918875469887 3
1:2 23.226410247208673 3
1:3 31.741533728921468 2
1:3 32.86834960634845 2
1:2 27.897758997886363 4
1:2 16.917602314336385 3
1:2 11.723823664288755 3
1:2 10.75068637676169 3
1:3 44.41212755937484 2
1:3 25.93101615886489 2
2:3 12.409465167151655 2
2:3 15.345136069277343 2
2:3 16.624116854446992 2
2:3 12.89816495470583 2
2:3 18.48794907796907 2
2:3 17.76379955827146 2
3:3 29.8041466495135 4
3:4 6.942462363976485 1
4:4 16.438598299395196 2
3:4 5.564638311456275 1
2:4 20.839290182016537 2
2:4 21.27496483168389 1
2:3 8.329107985115675 2
2:4 26.550707921575913 2
3:4 6.035116245377294 1
3:3 13.829721815305513 1
3:4 4.6347677316541915 1
4:4 12.321991445674577 1
4:4 17.938427258584298 1
4:4 18.310192607987453 1
4:4 17.974463611449444 1
4:4 16.065708591883954 1
4:4 5.540920105954479 1
4:4 14.748203720120806 1
4:4 16.793211170261984 1
4:4 15.378024791914648 1
4:4 14.880707433458058 1
4:4 17.72400813580699 1
4:4 15.25379099125443 1
3:4 5.092571269423655 1
3:3 15.56037797277914 1
2:3 12.318198355975376 2
2:3 13.432688551199984 2
2:3 16.60194075188597 2
2:4 25.203785719476528 2
2:3 11.137750315978169 2
2:4 21.45309791593705 2
2:3 16.913873083307365 4
2:3 11.602609732759241 1
3:3 4.081845001442473 1
2:3 16.631916122830997 2
3:3 5.382342422045262 1
3:2 43.06658081251889 4
4:2 12.170087144531102 4
4:1 17.604748524981456 4
3:1 5.921012639756228 4
4:1 15.683318118607797 4
4:1 14.086826679487856 4
4:1 17.41671638888315 4
3:1 4.987567510785082 4
3:2 40.972654736557715 4
3:1 3.3729737992109676 3
2:1 39.17545114221602 3
2:1 29.50217559404748 3
3:1 6.764050857082696 4
2:1 26.74606858469944 3
2:1 47.349300204771225 3
2:1 37.01868285132443 3
2:1 40.57123926816605 1
2:1 43.259800534980315 1
2:1 29.84966810533034 4
2:1 38.40527359575016 3
3:1 3.217541257764408 4
3:1 4.866165650525156 4
3:2 29.240517141831084 4
3:1 4.484914800683524 4
4:1 9.737306775936629 4
4:2 4.400650407865848 4
4:1 18.191642604501084 4
3:1 6.272842930213171 4
4:1 17.54291778273282 4
4:1 22.05124390442473 4
4:2 4.894281234994518 4
4:1 14.570397920857987 4
3:1 4.075664420029037 4
3:2 32.62826850671161 4
3:2 22.39529601068576 4
3:1 5.694358145707478 3
4:1 15.328562830378312 4
4:2 24.471036600372557 4
4:1 16.518114473382617 2
4:1 15.348484801794058 3
4:1 13.062389151979689 1
3:1 4.053330439700861 4
3:2 31.67569900021735 4
3:3 23.681473217484438 1
3:2 55.67857801790562 4
3:3 21.269634163732604 1
3:4 4.602912245394501 1
2:4 18.805699273657456 2
3:4 3.7935502453900165 1
2:4 4.368052816288239 2
2:4 13.088122183127226 2
2:4 16.668539547132077 2
2:3 9.7685628642685 2
3:3 21.56314674888517 1
3:2 37.7276555112841 4
4:2 6.428648695877997 4
4:2 4.890389323369131 4
4:2 3.6585812398805566 4
4:2 4.3594894745532695 4
4:1 14.886751060763013 4
3:1 5.04005135009793 4
3:2 36.21150832924551 4
3:3 21.3034202464701 1
3:3 20.499490234099138 3
3:3 11.421937605472655 1
2:3 15.70368394827378 2
1:3 31.772872197216586 4
1:3 27.741549987516237 2
1:2 22.03138063534972 3
1:3 37.123120489960314 2
2:3 12.67828218362964 2
3:3 24.87754324031919 1
3:4 2.1813690454354226 1
3:3 12.233507626969331 1
3:2 31.87911228151933 4
3:3 25.45565317452713 1
3:2 38.949207520817026 4
3:1 4.108227091730005 3
3:1 4.364875837740032 4
4:1 13.20728474294186 4
4:1 18.98242009984631 4
4:2 4.084911614030246 4
3:2 30.320161472406674 4
3:2 39.655020834064146 4
3:3 30.427622968587208 2
3:3 19.000852673101367 1
3:3 21.37682720971908 1
3:3 24.100848772482642 1
3:4 5.21160772698933 1
3:3 31.761370156451807 3
3:2 20.307746933150995 4
3:1 5.468172285631242 4
4:1 15.79087862385883 4
4:2 4.19520191606979 4
3:2 30.92033565638529 4
3:3 18.136146898031456 1
3:3 15.730450756297317 1
3:4 3.5792432158753584 1
2:4 20.46393786632256 2
3:4 4.657982667195258 1
2:4 14.874181854712583 2
2:3 17.947948670615048 2
2:4 20.57802780675142 2
3:4 5.489981594397165 1
2:4 11.938421561698867 2
2:4 24.20307397963346 2
3:4 5.8369485270948385 1
3:4 43.84719053992814 4
2:4 28.287401450985463 2
2:4 12.394846978260293 2
3:4 4.799979311240194 1
2:4 22.616865039598217 2
3:4 7.414112539712852 4
2:4 24.514400553775776 2
2:3 11.634838838048584 1
3:3 18.18446370482736 1
3:3 16.39446730766437 1
2:3 16.14774251921577 2
1:3 35.117089517326235 2
1:2 29.219276470348035 3
1:2 25.8971794305781 3
1:3 45.226733459213705 2
2:3 18.721070870503752 3
1:3 47.61669498399614 2
1:3 45.078895330042904 2
2:3 11.384384842604168 2
2:4 24.141664260513654 2
2:4 17.943816589614002 2
.
1:3 5.459772847345582 2
1:3 31.197279987436595 2
1:3 30.85044933071413 2
1:2 12.36596181623652 3
1:2 21.394889215617155 3
1:3 34.03874224129675 2
1:3 4.151571687719793 2
1:3 24.34698192746759 2
1:2 16.686964535861236 3
1:2 18.21675389849749 3
1:2 18.835993374204502 3
1:2 21.120352682851752 3
1:2 20.1866735973166 3
1:3 17.654285983077454 2
1:3 25.3179539135724 2
1:2 23.069139931037338 3
1:2 18.650038305150808 3
1:2 26.57502747034146 3
1:2 20.20618566850814 3
1:2 15.216709714619634 3
1:2 26.59977946628344 3
1:3 29.29764172271188 2
1:3 39.13821738531973 2
1:2 16.255796166162874 3
1:2 28.451558810303887 3
1:2 24.557019237987188 3
1:2 14.312268901250581 3
1:3 15.436112155251795 2
1:2 14.112681661741249 3
1:2 19.18241735375179 3
1:2 12.462758885431455 3
1:2 15.467097602179447 1
1:2 13.873253743601442 3
1:2 19.74555509752949 3
1:3 25.7440026753367 4
2:3 21.18954501404297 2
2:4 22.486570389003276 2
3:4 4.766335341067467 1
3:3 13.403138569662971 1
2:3 17.671489560421424 2
2:3 11.376908773039979 2
2:3 15.151578725612199 2
1:3 29.878212067159044 2
2:3 11.571909823071536 2
2:4 19.501361442885194 2
2:4 23.820229002234917 2
3:4 4.624769115691567 1
2:4 18.277432942940564 2
3:4 5.238333091821149 1
3:3 20.005070897791388 1
3:4 5.610366725072594 1
3:4 6.6232553581674605 1
3:4 24.018728473861064 1
3:3 24.329082369101425 2
3:3 15.205585013899203 1
3:2 33.88582303620071 4
3:2 31.47184998222505 4
3:1 5.005202861981308 4
2:1 27.98129204289743 3
2:1 30.962715414973157 3
2:1 41.01733211048242 3
3:1 3.387017679913623 2
2:1 36.899823804508785 3
3:1 4.72779777064527 4
4:1 13.224431206085404 4
3:1 5.358778772932734 4
3:1 4.114741538872697 4
3:1 4.306153616421537 4
3:1 3.377181627649184 4
3:1 3.96498942599597 4
2:1 35.07242593878531 3
2:1 33.75430165510073 3
2:1 42.215476819631505 3
3:1 40.36956551140304 4
2:1 31.307386676658517 3
2:1 30.251974190491147 3
3:1 3.266683515427034 4
2:1 35.58757028111341 3
2:1 33.31180072078895 3
2:1 41.10121372314569 3
2:1 34.68811407992576 3
2:1 32.21521198436252 3
3:1 5.168379975113213 4
2:1 35.75023359351444 3
2:1 34.49157674270656 3
2:1 26.07617103374288 3
3:1 5.568028059668911 4
3:1 5.727524030829578 4
2:1 29.47827608314534 3
3:1 37.3792722861667 4
3:2 25.313264758504516 4
3:2 43.076815084905405 4
3:1 4.660409233481343 4
4:1 11.022735677081275 2
3:1 6.761882199317687 4
3:2 28.596662526437875 4
4:2 5.654010921944446 4
3:2 34.100928137764186 4
4:2 18.435702926743126 4
3:2 33.664175026840525 4
4:2 4.176744909919725 4
4:2 5.995308760827311 4
3:2 5.875964175013773 3
3:1 5.700521324689072 1
4:1 12.40413392781782 4
4:1 17.621192865915635 4
4:1 12.62023078263704 4
3:1 28.88954548849735 4
3:2 27.851163588707262 4
3:2 43.1977055915941 4
4:2 6.473535900666596 4
3:2 28.951807012095557 4
4:2 7.075569035290474 2
4:1 12.643927524784962 4
4:2 4.638141962721296 4
3:2 32.984485696592344 4
3:2 34.959679343420184 4
4:2 7.266381444717877 4
4:2 4.717192944428887 4
4:1 41.87438319902895 2
4:1 14.312876648518916 4
4:1 13.761600903283597 4
4:1 9.611322503509188 4
4:1 16.227518740266387 4
4:1 18.971457039868376 4
4:1 14.405353205400786 4
4:1 12.696273451659003 4
4:2 7.704836832977739 3
3:2 43.56556448910993 4
3:2 38.058374358562546 4
3:2 37.19097837117444 1
3:2 31.68652339878621 4
3:1 5.379929964452843 4
2:1 36.165479235850256 3
2:1 38.01876838960163 3
2:1 50.157524870422236 2
2:1 32.75567016607793 3
2:1 34.044919451126766 3
2:1 40.7328597732113 3
3:1 42.67832234862057 4
4:1 15.843881695763365 4
4:1 16.22845175275815 4
3:1 4.215755425060145 4
3:2 37.03846581709283 4
4:2 3.1656919309221143 4
4:2 6.808225059505577 1
4:2 8.922110130572285 4
4:1 10.71712439116025 4
3:1 4.186544168475191 4
3:2 36.207238457636514 4
3:2 31.407773487428525 4
4:2 5.331992775777436 4
4:1 16.036119891930284 4
4:2 5.870544820777931 4
3:2 33.7357049631765 4
3:1 6.689908401794966 4
3:1 5.66573293071279 4
3:2 36.671178590158306 4
4:2 5.131786771906614 4
4:2 5.258377058951497 4
4:2 17.811320481511746 4
4:2 3.816689153740108 4
4:2 6.187417851551491 4
4:2 4.153928311028404 4
4:2 5.9664680395701675 4
4:2 5.01541413567399 4
3:2 45.78343510141863 4
3:1 5.353020332719111 4
4:1 16.27606051472034 4
3:1 4.670637995068602 4
3:2 25.81969917381575 4
3:3 15.114518065648546 1
2:3 13.66303283356848 2
1:3 35.63264040302498 2
2:3 11.054256767940359 2
1:3 35.62862919291048 2
1:3 13.09175600976895 3
1:2 17.54751959688243 3
1:2 18.61508151242829 3
1:2 16.032816980491365 3
1:2 4.3974186131428965 3
1:2 20.958034796530438 3
1:2 21.976047953304473 3
1:2 16.806237206695545 3
1:2 14.13018594424662 3
1:2 19.327009152152762 3
1:2 18.35513580675776 3
1:2 14.582418990518288 3
1:3 29.17410446936615 2
1:3 49.392651597060606 2
1:2 16.79851636546903 3
1:2 16.86470284984802 2
1:3 49.911243199752334 2
1:2 27.65921273511227 3
1:2 23.504538034724206 3
1:2 29.35114319167132 3
1:2 9.620677530052355 1
1:2 19.627688551209136 3
1:2 2.613651585927411 3
1:3 30.992708177381754 2
.
3:2 60.704445238906615 4
4:2 5.207990260803982 4
3:2 26.943722755016076 4
4:2 4.469702539096559 4
3:2 35.882697230017065 4
3:2 38.21146359588128 4
3:2 50.827471621311155 4
3:3 21.979709719960482 4
3:3 24.280537562022218 1
2:3 20.020052705233695 2
2:4 18.82052032600806 3
2:4 22.406232967919884 2
3:4 6.457271995076322 1
3:4 5.262075010951168 1
2:4 26.18274968374979 2
2:4 19.353743477748854 2
2:3 17.214930186409294 2
3:3 29.31152132184996 1
3:2 35.11638598396811 4
3:1 3.842970692348984 3
2:1 31.222356561614095 3
2:1 51.23324509785403 3
2:1 24.75691642693215 3
2:1 16.273027017616844 3
2:1 32.486090282045254 3
2:1 37.992729310522805 3
2:1 41.005850670995194 4
2:1 23.417756031291148 3
2:1 41.054021769338895 3
2:1 27.869152505872798 2
2:1 12.776812923957586 3
3:1 2.595279229879328 4
3:2 34.42465378364201 4
3:2 24.850484102160245 4
3:3 29.008167027011126 1
3:2 34.375927534441615 4
3:3 24.320859817565253 1
3:2 43.406039959634825 4
3:1 5.101815505333653 4
3:1 5.396784120117935 4
3:2 34.07202308274755 2
3:1 5.725856522065335 4
2:1 45.34687288211401 3
3:1 4.563831444501085 1
3:1 4.1130498172737 4
2:1 33.63751158818978 3
2:1 33.12136327967811 3
2:1 29.78047372809836 3
2:1 30.36655886971421 3
2:1 32.8739567831833 3
3:1 4.858552546205302 4
3:2 35.80899016492495 4
3:1 5.727424258101358 4
3:1 6.061010928497767 4
3:1 4.978214591154568 4
4:1 12.507391658155171 4
4:1 19.62235723478241 4
4:1 16.1805935522067 4
4:1 12.90119834091256 4
4:2 3.2186654788442928 4
3:2 32.71677590079139 4
3:2 35.6612628533851 4
3:3 28.26499110593706 1
2:3 13.556933642072176 2
3:3 3.9125528673103167 1
3:2 31.089904646637212 4
3:1 5.8093209849627785 4
2:1 36.98643981560191 3
3:1 5.285530015807197 4
3:2 23.661847729267528 4
3:1 4.237444405087225 4
4:1 14.97942723801408 4
3:1 5.22547778633275 4
3:2 37.694907773673876 4
3:3 26.10924336882924 4
3:4 3.813672466352304 1
3:4 4.485907528479878 1
3:4 6.55543489328362 1
2:4 32.407520797046026 2
3:4 6.471050184962042 1
3:3 24.33708237361515 1
3:4 7.208540954878588 1
3:3 22.570674149771712 1
3:2 38.54981707388026 4
3:1 5.786775439181413 4
3:1 5.181162718821721 4
3:2 37.14937636927553 2
3:2 41.74307955212556 3
3:2 29.23957316818751 4
3:3 23.126164161527072 1
3:3 14.653275148427579 1
3:4 5.887887264434525 1
3:3 25.05124815617617 1
2:3 20.027148244730167 2
3:3 17.060391308126697 1
3:4 4.140315852209153 1
2:4 19.31787468842719 4
3:4 6.236448433286184 1
2:4 18.8587201814886 2
2:4 24.784699029590396 2
2:3 14.475340322499093 1
3:3 21.676201191093558 1
3:4 5.499604452553943 1
3:4 6.883058076739582 1
2:4 20.466042739369218 2
2:3 18.240035331623027 2
3:3 23.67071902924491 1
3:4 19.38581036712077 1
3:4 6.369583787785919 1
3:4 4.9920145533714 1
2:4 21.089740235235304 2
2:4 29.378061861868616 2
2:4 11.576217858071423 2
2:4 20.35361015784361 2
2:4 22.034529113618586 2
2:4 18.459204011273215 1
3:4 4.857363734791608 1
3:4 4.394032948599596 1
3:3 9.739736187259496 3
3:2 6.941961520494767 4
3:3 26.26942895945912 1
3:2 31.611332268273227 4
3:1 4.663794745865028 4
3:2 26.010226963273112 4
3:1 4.532516162248055 4
3:2 40.63483441163868 4
3:2 27.436378389147304 1
3:1 4.307956595854513 4
3:2 40.50025965436921 4
4:2 4.425173425412824 4
4:2 5.358917287595206 4
4:2 4.4328848167468475 4
3:2 32.98625480121147 4
3:2 25.097397960155114 4
3:2 35.5784514521324 4
3:1 5.958237258740063 4
3:2 31.20446629017982 4
3:2 3.995609639218276 4
4:2 5.715107059584934 4
4:2 5.622068070307878 4
4:2 5.665007889829307 4
3:2 25.458477818477366 2
3:3 16.089981538102432 4
3:2 28.60221030822285 1
3:3 18.417021990797107 1
2:3 13.820077272845573 2
3:3 22.27137767382901 1
3:4 6.56170086808903 4
3:4 3.0883984586574686 2
3:3 30.178673488992608 1
3:3 23.55846173582523 1
3:3 14.566351196817843 1
2:3 17.813626679907557 2
2:3 18.60361063375496 2
